Customer_ID,Age,Gender,Region,Income,Total_Purchases,Avg_Order_Value,Total_Spend,Signup_Date,Churn,Row_Notes
CUST101462,44.0,Female,Central,51519.35,6,,9487.36,2022-05-19,Yes,auto-generated record
CUST101463,36.0,Male,North,76239.87,17,3903.57,56010.47,2023-10-11,No,auto-generated record
CUST101464,62.0,Male,East,57428.48,7,2289.2,13632.13,2022-01-12,No,auto-generated record
CUST101465,23.0,Other,Central,22268.23,8,2104.47,13176.76,2023-08-26,No,auto-generated record
CUST101466,48.0,Female,South,55890.64,15,1444.85,20562.75,2022-04-22,No,auto-generated record
CUST101467,22.0,Female,West,48648.04,8,1348.65,7660.34,2024-03-13,Yes,auto-generated record
CUST101468,22.0,Female,West,63488.54,12,1735.32,18781.95,2022-03-22,Yes,auto-generated record
CUST101469,46.0,Female,West,53327.62,9,1670.78,12596.97,2023-11-06,No,auto-generated record
CUST101470,33.0,Male,North,,9,1349.97,10606.37,2022-06-25,No,auto-generated record
CUST101471,28.0,Male,West,60218.86,10,1582.57,14622.22,2023-05-31,Yes,auto-generated record
CUST101472,,Female,Central,43386.55,9,2189.95,15324.56,2022-06-14,No,auto-generated record
CUST101473,68.0,Female,North,48089.26,9,2166.04,16611.28,2022-09-21,Yes,auto-generated record
CUST101474,30.0,Female,Central,43209.03,6,681.66,4276.74,2023-02-26,Yes,auto-generated record
CUST101475,34.0,Female,Central,28672.25,10,610.29,4344.97,2022-02-17,Yes,auto-generated record
CUST101476,52.0,Female,South,64405.79,11,2076.84,18319.34,2022-02-12,Yes,auto-generated record
CUST101477,31.0,Female,Central,67971.44,7,1444.55,8126.44,2024-02-20,Yes,auto-generated record
CUST101478,66.0,Male,Central,61423.61,7,1618.4,12400.2,2022-12-30,Yes,auto-generated record
CUST101479,22.0,Male,North,42452.95,8,2511.25,17561.11,2022-07-30,Yes,auto-generated record
CUST101480,35.0,Female,West,36891.25,11,2113.64,17285.39,2023-05-12,Yes,auto-generated record
CUST101481,49.0,Female,Central,73273.29,14,1536.81,17276.09,2022-01-18,Yes,auto-generated record
CUST101482,35.0,Female,Central,76493.51,8,1443.58,10351.14,2024-03-25,No,auto-generated record
CUST101483,32.0,Female,North,18403.81,8,2195.41,14439.94,2023-09-08,No,auto-generated record
CUST101484,21.0,Male,South,89685.37,13,1924.46,18607.98,2023-07-22,No,auto-generated record
CUST101485,36.0,Male,East,85230.99,21,1659.96,33315.91,2022-12-28,No,auto-generated record
CUST101486,48.0,Female,South,52187.92,9,1847.9,15157.63,2024-02-23,Yes,auto-generated record
CUST101487,34.0,Male,South,57192.55,9,466.77,4439.05,2023-05-05,No,auto-generated record
CUST101488,26.0,Male,North,57719.0,9,100.0,921.83,2023-03-06,Yes,auto-generated record
CUST101489,54.0,Female,North,70238.62,11,1947.84,21939.97,2023-07-24,Yes,auto-generated record
CUST101490,48.0,Male,South,55085.59,11,2439.29,21961.81,2022-10-28,No,auto-generated record
CUST101491,45.0,Female,South,67848.89,13,670.08,8038.22,2023-11-28,Yes,auto-generated record
CUST101492,35.0,Male,East,68968.22,11,265.25,2995.87,2023-01-01,No,auto-generated record
CUST101493,27.0,Female,Central,98496.26,16,1823.22,31208.88,2023-01-05,No,auto-generated record
CUST101494,51.0,Female,North,61229.7,15,1626.06,23645.29,2022-03-12,No,auto-generated record
CUST101495,38.0,Male,South,47157.24,8,1550.74,9832.19,2022-04-27,Yes,auto-generated record
CUST101496,33.0,Male,Central,74770.31,8,1659.97,10498.01,2022-08-12,Yes,auto-generated record
CUST101497,35.0,Male,Central,57169.58,10,2070.54,17849.22,2022-12-21,Yes,auto-generated record
CUST101498,42.0,Female,North,62452.28,16,1713.22,28869.93,2023-03-21,No,auto-generated record
CUST101499,48.0,Female,West,63157.65,10,2405.33,17339.6,2023-05-16,No,auto-generated record
CUST101500,37.0,Female,North,51920.22,12,2532.56,23469.71,2023-03-14,No,auto-generated record
CUST101501,33.0,Male,Central,49202.69,9,1845.39,17559.71,2022-04-19,Yes,auto-generated record
CUST101502,24.0,Male,South,45980.56,7,1649.91,10157.89,2023-10-25,Yes,auto-generated record
CUST101503,34.0,Male,East,43991.65,8,1507.52,9899.74,2022-10-28,Yes,auto-generated record
CUST101504,35.0,Female,East,49930.05,6,2354.96,11405.47,2023-12-04,Yes,auto-generated record
CUST101505,41.0,Female,East,91656.23,13,2027.78,21828.68,2023-01-20,No,auto-generated record
CUST101506,37.0,Female,North,57093.06,16,2710.66,45149.26,2022-12-05,Yes,auto-generated record
CUST101507,31.0,Female,South,42649.03,9,1740.71,16973.71,2022-07-11,No,auto-generated record
CUST101508,36.0,Female,South,40419.73,9,1531.38,12212.74,2023-12-08,No,auto-generated record
CUST101509,45.0,Male,East,81586.97,11,2490.4,22455.24,2024-02-18,No,auto-generated record
CUST101510,36.0,F,South,47297.87,7,2016.68,11882.68,2023-05-04,Yes,auto-generated record
CUST101511,35.0,Male,East,60425.93,9,1064.16,8986.32,2022-05-24,No,auto-generated record
CUST101512,34.0,Female,East,26985.45,9,2636.22,21415.24,2022-07-09,Yes,auto-generated record
CUST101513,33.0,Male,West,20535.93,11,1222.9,10753.77,2024-06-12,Yes,auto-generated record
CUST101514,42.0,Male,Central,64040.89,15,1707.73,21788.67,2024-02-23,No,auto-generated record
CUST101515,45.0,Male,East,31195.48,5,2660.54,12768.52,2023-08-01,Yes,auto-generated record
CUST101516,34.0,Female,East,61034.71,15,933.9,10786.35,2023-10-08,Yes,auto-generated record
CUST101517,35.0,Female,East,72594.38,15,1402.68,17645.41,2024-02-06,No,auto-generated record
CUST101518,42.0,Male,East,44916.81,14,1615.85,18056.61,2024-05-30,Yes,auto-generated record
CUST101519,46.0,Female,South,51799.96,7,1380.23,9163.81,2022-10-22,No,auto-generated record
CUST101520,54.0,Female,South,55286.46,7,1719.69,9378.85,2024-04-16,Yes,auto-generated record
CUST101521,22.0,,East,41038.91,5,1470.39,5545.31,2022-10-12,Yes,auto-generated record
CUST101522,48.0,Male,South,54221.9,14,1980.72,26924.29,2024-01-27,No,auto-generated record
CUST101523,32.0,Female,West,48777.59,7,3403.72,21342.29,2022-02-11,Yes,auto-generated record
CUST101524,45.0,Female,Central,56330.41,10,1558.75,14101.43,2023-09-11,No,auto-generated record
CUST101525,48.0,Female,West,62041.63,10,1325.75,9854.32,2022-12-29,No,auto-generated record
CUST101526,59.0,Female,West,73344.19,11,1250.96,13033.49,2022-10-05,Yes,auto-generated record
CUST101527,32.0,Male,North,64359.16,10,1158.95,8841.35,2022-10-06,Yes,auto-generated record
CUST101528,50.0,Male,North,,13,1747.21,21136.65,2023-10-05,No,auto-generated record
CUST101529,18.0,Male,North,38592.9,8,2497.86,17219.66,2022-06-07,Yes,auto-generated record
CUST101530,38.0,Male,East,66760.28,12,2341.52,23252.38,2022-07-09,Yes,auto-generated record
CUST101531,18.0,Female,North,66005.69,8,2253.67,14750.88,2024-02-13,No,auto-generated record
CUST101532,29.0,Female,North,57940.6,4,2395.22,9759.51,2022-06-07,Yes,auto-generated record
CUST101533,24.0,Male,Central,47505.72,9,923.78,7619.94,2023-11-18,Yes,auto-generated record
CUST101534,20.0,Female,South,89995.26,12,2655.02,26905.49,2022-08-03,Yes,auto-generated record
CUST101535,37.0,Male,North,19085.91,3,1495.46,4896.97,2022-01-22,Yes,auto-generated record
CUST101536,24.0,Male,East,64782.6,13,547.25,6017.25,2023-12-24,No,auto-generated record
CUST101537,24.0,Male,West,57932.42,11,2121.33,21121.14,2023-01-04,Yes,auto-generated record
CUST101538,28.0,Female,East,81269.17,10,1518.16,12591.74,2022-08-29,No,auto-generated record
CUST101539,31.0,Female,North,88126.68,12,2627.21,25602.81,2022-11-20,No,auto-generated record
CUST101540,43.0,Male,East,70927.68,7,1237.7,6687.34,2023-05-10,No,auto-generated record
CUST101541,32.0,Male,North,48701.79,9,2402.92,23153.75,2024-05-27,No,auto-generated record
CUST101542,26.0,Female,West,64608.75,10,2016.78,19865.43,2022-06-21,No,auto-generated record
CUST101543,18.0,Male,Central,32380.33,4,1184.93,4167.79,2023-05-17,Yes,auto-generated record
CUST101544,44.0,Female,North,61676.09,15,2170.79,30640.53,2023-07-23,No,auto-generated record
CUST101545,41.0,Female,East,46079.89,9,1430.53,13711.79,2024-02-27,Yes,auto-generated record
CUST101546,45.0,Male,Central,69021.17,13,1540.44,20833.83,2024-06-05,Yes,auto-generated record
CUST101547,29.0,Female,West,25369.87,9,2479.81,21448.63,2022-04-09,No,auto-generated record
CUST101548,52.0,Male,North,,7,860.7,6205.48,2024-03-11,Yes,auto-generated record
CUST101549,44.0,Male,North,63636.18,8,2687.44,17356.23,2022-08-30,Yes,auto-generated record
CUST101550,64.0,Male,East,62321.21,12,1390.12,17125.85,2023-04-13,No,auto-generated record
CUST101551,33.0,Female,North,51015.62,14,1710.55,23308.37,2022-01-22,No,auto-generated record
CUST101552,47.0,Female,Central,48152.18,6,3028.23,16692.19,2022-04-03,No,auto-generated record
CUST101553,57.0,Male,East,59881.92,9,1649.67,14091.82,2024-01-13,No,auto-generated record
CUST101554,35.0,Male,South,82777.55,17,433.3,6203.16,2022-01-29,No,auto-generated record
CUST101555,37.0,Male,West,48000.69,7,1233.26,6486.66,2024-06-04,No,auto-generated record
CUST101556,32.0,Other,North,34369.52,7,2214.87,12039.04,2022-06-14,No,auto-generated record
CUST101557,34.0,Male,East,39446.31,16,2028.03,27636.91,2022-05-24,No,auto-generated record
CUST101558,47.0,Male,East,53602.58,4,2021.88,5800.27,2022-07-10,Yes,auto-generated record
CUST101559,,Male,North,70987.45,10,2846.89,30116.43,2023-12-26,No,auto-generated record
CUST101560,25.0,Female,West,49884.05,10,1122.42,11979.5,2024-05-10,Yes,auto-generated record
CUST101561,67.0,Female,West,80507.72,9,1790.8,16257.29,2023-07-19,Yes,auto-generated record
CUST101562,29.0,Female,North,79565.36,9,2303.25,22313.64,2022-10-06,No,auto-generated record
CUST101563,51.0,Female,South,47156.08,12,473.53,4720.52,2022-01-28,No,auto-generated record
CUST101564,38.0,M,South,62306.77,8,1776.99,14755.2,2022-02-28,Yes,auto-generated record
CUST101565,46.0,Female,Central,55687.33,7,2494.15,15172.32,2022-03-13,No,auto-generated record
CUST101566,44.0,Female,West,76183.29,9,1636.72,16081.78,2022-05-29,Yes,auto-generated record
CUST101567,47.0,,Central,75202.8,7,1361.0,9712.41,2023-09-02,Yes,auto-generated record
CUST101568,47.0,Male,West,67685.97,9,1421.05,11209.91,2022-08-09,Yes,auto-generated record
CUST101569,58.0,Male,West,45095.45,12,1530.68,13052.67,2023-02-11,Yes,auto-generated record
CUST101570,30.0,Female,South,49961.41,15,1339.66,17983.94,2023-03-07,No,auto-generated record
CUST101571,22.0,Female,Central,51974.63,10,764.76,6097.98,2024-02-04,Yes,auto-generated record
CUST101572,18.0,Female,South,50888.06,16,1712.28,25970.03,2022-09-20,No,auto-generated record
CUST101573,18.0,Male,Central,41558.11,13,1570.95,19578.33,2022-10-05,No,auto-generated record
CUST101574,44.0,Female,West,64384.36,10,1300.11,12643.71,2022-05-23,Yes,auto-generated record
CUST101575,18.0,Male,East,59775.29,8,1154.61,7671.18,2023-11-10,Yes,auto-generated record
CUST101576,19.0,Male,North,58030.22,4,3586.79,13926.34,2022-08-17,Yes,auto-generated record
CUST101577,40.0,F,East,45399.11,7,1398.46,9021.58,2022-01-04,No,auto-generated record
CUST101578,34.0,Male,East,50265.47,6,2437.87,15218.76,2022-01-15,No,auto-generated record
CUST101579,39.0,Other,West,38462.25,6,1634.06,9946.3,2023-06-19,No,auto-generated record
CUST101580,18.0,Female,North,39600.18,7,1911.15,13003.4,2022-06-12,Yes,auto-generated record
CUST101581,22.0,Male,South,63923.31,8,1557.89,9191.15,2023-03-14,Yes,auto-generated record
CUST101582,19.0,Female,East,48826.3,11,2448.38,29579.27,2024-05-09,No,auto-generated record
CUST101583,37.0,Female,Central,54883.38,9,1053.78,10055.99,2023-03-28,Yes,auto-generated record
CUST101584,37.0,Male,South,76269.29,11,1768.48,19287.71,2024-05-17,Yes,auto-generated record
CUST101585,42.0,Male,Central,,7,1611.75,10217.79,2024-05-29,Yes,auto-generated record
CUST101586,52.0,Female,Central,62525.74,13,988.59,13179.56,2023-11-15,Yes,auto-generated record
CUST101587,75.0,Female,North,43980.52,14,2145.87,24920.01,2023-09-06,No,auto-generated record
CUST101588,31.0,Female,West,71750.89,12,1267.19,15090.87,2022-01-07,Yes,auto-generated record
CUST101589,46.0,Female,South,57456.87,9,1669.93,16216.31,2024-01-25,No,auto-generated record
CUST101590,48.0,Female,North,74787.14,9,2350.35,21503.66,2023-12-01,No,auto-generated record
CUST101591,36.0,Female,South,70778.64,9,2239.71,15746.94,2024-01-29,Yes,auto-generated record
CUST101592,26.0,Male,South,53814.9,13,2218.96,23472.94,2023-11-29,No,auto-generated record
CUST101593,48.0,Other,North,70651.28,13,1827.52,19635.77,2022-10-29,No,auto-generated record
CUST101594,48.0,Female,West,36244.05,11,1927.58,17001.22,2022-01-19,Yes,auto-generated record
CUST101595,,Female,East,50735.09,6,1452.92,7212.78,2024-04-25,Yes,auto-generated record
CUST101596,29.0,Female,South,22641.78,10,2038.88,18878.2,2023-04-08,No,auto-generated record
CUST101597,18.0,Female,Central,68974.51,10,1391.52,13373.73,2022-07-22,Yes,auto-generated record
CUST101598,25.0,Male,Central,64657.02,11,1979.93,22837.67,2024-05-15,Yes,auto-generated record
CUST101599,52.0,Female,East,86858.54,12,1070.72,11518.95,2024-03-02,No,auto-generated record
CUST101600,52.0,Male,South,85605.45,7,1282.96,8426.07,2022-08-22,Yes,auto-generated record
CUST101601,25.0,Male,East,81286.62,14,1868.42,22187.39,2022-06-29,No,auto-generated record
CUST101602,40.0,Female,South,55599.59,7,1958.07,12126.02,2024-05-24,Yes,auto-generated record
CUST101603,53.0,Female,Central,37164.78,10,2711.91,23332.79,2023-04-17,No,auto-generated record
CUST101604,53.0,Male,South,55890.97,10,1067.63,11234.26,2022-01-06,No,auto-generated record
CUST101605,26.0,Male,North,90731.08,11,1695.27,13175.21,2023-11-24,No,auto-generated record
CUST101606,35.0,Female,North,67002.22,6,2123.08,9219.85,2022-07-28,Yes,auto-generated record
CUST101607,37.0,Male,North,78320.99,14,2853.33,40593.98,2022-05-20,Yes,auto-generated record
CUST101608,24.0,Male,North,67501.99,12,1212.74,11048.96,2022-06-05,Yes,auto-generated record
CUST101609,58.0,Female,Central,74520.52,9,2556.49,19553.31,2023-06-17,No,auto-generated record
CUST101610,18.0,Male,West,46820.03,15,2354.89,29754.06,2023-09-07,No,auto-generated record
CUST101611,42.0,Female,East,40173.17,13,2558.07,25409.32,2023-12-26,Yes,auto-generated record
CUST101612,50.0,Female,Central,77338.31,7,2782.9,20986.07,2022-12-23,Yes,auto-generated record
CUST101613,43.0,Male,East,44153.96,14,1756.79,20284.33,2022-09-06,Yes,auto-generated record
CUST101614,46.0,Male,West,89387.41,12,1177.02,14628.74,2023-12-26,No,auto-generated record
CUST101615,18.0,Male,North,62072.42,9,2165.61,16007.43,2022-12-17,Yes,auto-generated record
CUST101616,38.0,Male,South,70058.72,14,1651.53,16713.01,2022-08-04,No,auto-generated record
CUST101617,41.0,Other,East,59726.02,9,1420.25,9938.54,2023-10-01,No,auto-generated record
CUST101618,41.0,,Central,29823.52,9,100.0,647.35,2022-11-09,Yes,auto-generated record
CUST101619,22.0,Male,South,38371.85,8,2010.99,13497.22,2022-07-19,No,auto-generated record
CUST101620,35.0,Female,East,74006.31,11,3385.88,37697.39,2022-04-25,No,auto-generated record
CUST101621,28.0,Male,South,33630.05,11,1136.12,12472.81,2024-06-11,No,auto-generated record
CUST101622,54.0,Male,South,42302.69,6,2497.75,12336.01,2022-12-12,Yes,auto-generated record
CUST101623,30.0,Female,East,81897.67,10,3058.73,28621.96,2023-09-08,No,auto-generated record
CUST101624,36.0,Male,Central,21489.28,7,1724.78,9807.24,2024-02-24,Yes,auto-generated record
CUST101625,36.0,Male,Central,56347.05,8,3352.94,23119.98,2022-05-30,No,auto-generated record
CUST101626,35.0,Male,East,63783.68,8,1344.21,10491.24,2023-03-08,Yes,auto-generated record
CUST101627,58.0,Female,North,98577.94,11,1988.66,19716.07,2022-11-28,Yes,auto-generated record
CUST101628,55.0,Female,South,82033.13,10,1421.96,11736.23,2022-05-09,Yes,auto-generated record
CUST101629,42.0,Female,West,67360.45,14,1993.32,23130.46,2022-11-26,Yes,auto-generated record
CUST101630,34.0,Male,Central,26757.68,12,2232.35,29198.08,2022-09-08,No,auto-generated record
CUST101631,33.0,Male,North,52240.01,8,2882.47,16175.31,2024-06-04,Yes,auto-generated record
CUST101632,18.0,Female,Central,22633.39,10,1699.42,18051.97,2023-10-17,Yes,auto-generated record
CUST101633,39.0,Female,Central,63425.95,15,2293.29,26746.58,2024-01-11,Yes,auto-generated record
CUST101634,42.0,Male,North,35462.11,11,1313.14,13232.27,2022-05-26,No,auto-generated record
CUST101635,36.0,Male,Central,75170.45,11,2179.96,25854.62,2022-10-22,No,auto-generated record
CUST101636,27.0,Male,East,66204.27,18,2202.62,38082.05,2023-08-10,No,auto-generated record
CUST101637,52.0,Female,Central,53179.2,13,1702.82,17779.63,2022-02-07,No,auto-generated record
CUST101638,47.0,Male,West,68428.96,11,548.91,6432.63,2022-05-30,No,auto-generated record
CUST101639,40.0,Male,West,62826.03,11,2456.64,24595.38,2023-09-12,Yes,auto-generated record
CUST101640,57.0,Male,Central,66059.39,15,1884.49,25957.71,2023-02-18,Yes,auto-generated record
CUST101641,,Male,West,59534.02,14,2117.54,27629.46,2022-12-27,No,auto-generated record
CUST101642,60.0,Female,South,77865.0,9,1082.42,7009.91,2024-06-06,No,auto-generated record
CUST101643,36.0,Male,South,59108.0,6,1041.69,6062.12,2024-01-13,Yes,auto-generated record
CUST101644,40.0,Female,Central,52561.26,11,1284.14,10777.33,2022-03-10,Yes,auto-generated record
CUST101645,,Female,South,62904.45,8,1644.81,10721.84,2022-05-06,Yes,auto-generated record
CUST101646,49.0,Female,South,49613.97,6,1851.84,10963.42,2022-08-21,Yes,auto-generated record
CUST101647,32.0,Female,North,78011.24,14,1411.54,17139.7,2023-05-28,No,auto-generated record
CUST101648,43.0,Female,South,74315.21,10,1556.42,15879.22,2022-05-29,No,auto-generated record
CUST101649,40.0,Female,East,23342.81,12,2118.04,26754.79,2022-06-05,No,auto-generated record
CUST101650,29.0,Male,North,50737.1,13,867.21,9704.78,2023-04-19,No,auto-generated record
CUST101651,64.0,Female,South,64069.68,15,2072.04,24351.64,2023-05-20,No,auto-generated record
CUST101652,51.0,Male,East,61151.24,7,1089.28,8148.5,2023-09-25,No,auto-generated record
CUST101653,35.0,Male,South,66100.17,7,1824.24,9470.47,2022-04-11,Yes,auto-generated record
CUST101654,48.0,Other,West,84563.98,12,2025.25,18632.26,2024-02-07,No,auto-generated record
CUST101655,42.0,Male,East,85455.61,10,1108.44,10045.05,2023-12-29,Yes,auto-generated record
CUST101656,33.0,Male,South,23129.79,11,2115.15,17741.31,2023-10-25,No,auto-generated record
CUST101657,60.0,Male,West,80412.54,17,2741.99,49156.15,2024-04-22,No,auto-generated record
CUST101658,48.0,Female,East,28670.74,5,800.99,2924.36,2022-02-21,Yes,auto-generated record
CUST101659,45.0,Male,East,78769.97,10,1430.38,14894.76,2022-03-18,Yes,auto-generated record
CUST101660,44.0,Female,North,67981.72,8,1498.43,11182.39,2022-07-01,Yes,auto-generated record
CUST101661,46.0,Female,Central,46837.37,7,3622.87,22916.48,2022-08-28,No,auto-generated record
CUST101662,47.0,Male,North,52657.51,11,2152.75,24072.41,2023-09-13,No,auto-generated record
CUST101663,41.0,Male,South,50858.71,13,1215.35,11873.0,2022-09-19,No,auto-generated record
CUST101664,41.0,Female,East,80575.44,13,1994.21,20354.99,2023-08-10,No,auto-generated record
CUST101665,40.0,Male,Central,49078.0,10,947.09,8837.54,2022-04-25,No,auto-generated record
CUST101666,20.0,Male,South,45773.13,9,1823.38,13774.34,2023-08-28,No,auto-generated record
CUST101667,36.0,Female,North,64886.03,12,2313.86,27402.69,2023-06-19,No,auto-generated record
CUST101668,53.0,Female,West,91624.66,13,1560.96,17794.48,2023-07-14,Yes,auto-generated record
CUST101669,57.0,Male,Central,,6,2479.46,12816.66,2024-06-03,Yes,auto-generated record
CUST101670,41.0,Male,East,,9,2266.77,17229.99,2022-08-24,Yes,auto-generated record
CUST101671,29.0,Male,Central,42951.87,6,1852.33,11838.76,2024-05-18,No,auto-generated record
CUST101672,50.0,Male,South,79779.67,15,487.5,7960.05,2024-06-12,No,auto-generated record
CUST101673,29.0,Female,Central,35417.07,8,1758.93,14002.67,2022-09-06,Yes,auto-generated record
CUST101674,26.0,Female,North,61491.7,8,2525.29,14297.21,2024-03-31,Yes,auto-generated record
CUST101675,22.0,Female,West,60621.81,8,842.79,5818.4,2022-03-26,Yes,auto-generated record
CUST101676,18.0,Male,Central,45666.63,10,2498.78,26621.04,2022-08-05,Yes,auto-generated record
CUST101677,61.0,F,South,85304.93,7,2140.57,16130.77,2023-07-13,No,auto-generated record
CUST101678,39.0,Male,Central,91365.93,15,1469.77,16267.32,2022-12-23,No,auto-generated record
CUST101679,18.0,Male,East,52553.38,7,338.19,2485.62,2023-02-19,No,auto-generated record
CUST101680,28.0,Male,South,61189.52,16,1982.79,31498.85,2023-02-18,Yes,auto-generated record
CUST101681,18.0,Female,North,55784.37,9,3104.15,23326.06,2022-05-09,Yes,auto-generated record
CUST101682,48.0,Female,West,81984.15,14,1718.58,18603.52,2023-09-20,No,auto-generated record
CUST101683,30.0,Male,South,70186.15,8,2249.47,12992.06,2023-11-19,Yes,auto-generated record
CUST101684,29.0,Female,East,57136.71,7,2091.65,13103.34,2023-04-29,Yes,auto-generated record
CUST101685,46.0,Male,North,59630.81,9,2605.79,17124.38,2022-12-25,No,auto-generated record
CUST101686,57.0,M,North,50912.42,8,1238.14,8509.6,2023-04-10,Yes,auto-generated record
CUST101687,29.0,Female,North,51023.59,10,1214.2,8701.09,2024-01-11,Yes,auto-generated record
CUST101688,37.0,Female,West,58350.67,6,2095.14,13349.22,2022-09-16,Yes,auto-generated record
CUST101689,26.0,Female,North,84081.82,12,2412.53,29226.09,2024-03-23,Yes,auto-generated record
CUST101690,49.0,Male,South,76839.94,15,1016.63,11901.56,2024-05-24,Yes,auto-generated record
CUST101691,41.0,Male,East,21955.74,8,709.42,4648.05,2022-07-03,Yes,auto-generated record
CUST101692,39.0,Male,South,49556.86,10,1260.93,10025.57,2024-01-11,No,auto-generated record
CUST101693,28.0,Female,East,76742.39,16,2848.63,42191.08,2022-02-21,No,auto-generated record
CUST101694,55.0,Female,South,83249.76,8,2024.98,16939.17,2023-08-06,Yes,auto-generated record
CUST101695,34.0,Male,West,26200.48,9,1777.49,15969.6,2023-02-20,No,auto-generated record
CUST101696,52.0,Female,South,60611.52,8,1599.07,10071.02,2022-11-03,No,auto-generated record
CUST101697,52.0,Female,South,90054.71,16,1608.79,19682.89,2024-05-19,Yes,auto-generated record
CUST101698,24.0,Female,Central,41679.38,10,1647.18,11878.36,2023-10-28,No,auto-generated record
CUST101699,35.0,Female,North,50240.2,8,904.98,5840.11,2022-09-12,No,auto-generated record
CUST101700,41.0,Female,West,60823.82,14,2298.71,31989.42,2022-06-16,No,auto-generated record
CUST101701,25.0,Male,East,36426.8,5,2659.58,14624.79,2022-08-25,Yes,auto-generated record
CUST101702,37.0,Female,South,76562.24,12,1917.5,22427.98,2023-08-15,No,auto-generated record
CUST101703,42.0,Female,West,62735.54,13,2589.53,35812.04,2022-04-10,Yes,auto-generated record
CUST101704,18.0,Female,West,55710.94,12,1081.47,11874.82,2024-03-29,Yes,auto-generated record
CUST101705,34.0,Male,East,45292.05,6,2432.76,14287.19,2023-12-20,No,auto-generated record
CUST101706,42.0,Female,South,77817.37,13,2727.6,30075.73,2022-04-11,No,auto-generated record
CUST101707,32.0,Female,North,50389.11,8,100.0,579.43,2023-08-08,No,auto-generated record
CUST101708,,Male,Central,42167.64,12,227.7,2498.03,2024-06-02,No,auto-generated record
CUST101709,21.0,Female,Central,50151.61,7,2988.68,14829.31,2023-05-25,Yes,auto-generated record
CUST101710,38.0,Male,South,35031.87,6,2183.62,9840.24,2023-07-24,No,auto-generated record
CUST101711,40.0,Male,South,48732.01,14,2108.19,29375.24,2022-11-24,No,auto-generated record
CUST101712,36.0,Male,West,97866.0,8,1205.57,8897.83,2024-05-16,Yes,auto-generated record
CUST101713,54.0,Male,West,49106.64,9,2151.52,17073.78,2022-11-25,Yes,auto-generated record
CUST101714,38.0,Female,Central,42400.87,14,2334.38,23544.34,2022-12-31,No,auto-generated record
CUST101715,33.0,Male,West,56846.14,13,2115.4,29766.23,2022-08-09,Yes,auto-generated record
CUST101716,58.0,Other,West,69748.58,11,2411.36,20153.13,2024-03-23,Yes,auto-generated record
CUST101717,46.0,Male,East,67820.29,10,2140.57,18449.42,2022-01-02,Yes,auto-generated record
CUST101718,51.0,Male,North,66306.46,12,1497.09,18906.7,2024-03-05,No,auto-generated record
CUST101719,53.0,Male,East,33382.04,11,1116.71,13391.65,2024-05-04,Yes,auto-generated record
CUST101720,32.0,Female,West,48086.83,10,1248.36,12815.98,2022-06-14,No,auto-generated record
CUST101721,26.0,Female,South,15701.49,11,2245.25,24601.72,2022-02-18,Yes,auto-generated record
CUST101722,58.0,Male,South,76427.79,15,1882.59,26068.46,2022-01-14,No,auto-generated record
CUST101723,18.0,Female,South,59327.37,13,,30899.95,2022-01-11,Yes,auto-generated record
CUST101724,32.0,Male,East,,7,1658.95,12127.83,2022-10-17,Yes,auto-generated record
CUST101725,57.0,Male,North,36706.98,5,2062.9,11038.51,2022-06-13,Yes,auto-generated record
CUST101726,30.0,Male,West,20027.94,8,2668.13,19758.26,2022-07-07,No,auto-generated record
CUST101727,47.0,Male,West,61970.51,10,3601.81,27250.63,2022-12-23,No,auto-generated record
CUST101728,28.0,Female,South,37486.9,8,1029.15,7173.45,2023-04-28,No,auto-generated record
CUST101729,66.0,Female,South,45556.69,7,1844.06,10702.56,2022-05-04,Yes,auto-generated record
CUST101730,37.0,Male,North,43074.36,7,2074.15,11209.88,2023-07-10,No,auto-generated record
CUST101731,48.0,Female,South,33881.58,5,2106.09,8633.99,2022-09-06,Yes,auto-generated record
CUST101732,22.0,Male,Central,20769.51,4,1381.59,6036.91,2022-10-18,No,auto-generated record
CUST101733,,Male,South,,6,1726.49,10452.3,2023-05-25,Yes,auto-generated record
CUST101734,46.0,,Central,65537.11,10,1209.7,9709.29,2022-02-23,No,auto-generated record
CUST101735,33.0,Female,North,69699.78,8,833.0,5410.43,2022-04-08,Yes,auto-generated record
CUST101736,46.0,Female,South,,14,1835.82,19201.83,2023-02-20,Yes,auto-generated record
CUST101737,36.0,Female,East,58766.2,10,1313.12,9424.84,2022-01-26,Yes,auto-generated record
CUST101738,43.0,Male,North,67011.47,6,2256.06,12723.12,2022-12-17,No,auto-generated record
CUST101739,32.0,Female,North,50564.9,15,1565.82,23890.3,2024-06-07,No,auto-generated record
CUST101740,33.0,Female,West,58252.93,14,2133.77,23292.08,2023-11-25,No,auto-generated record
CUST101741,23.0,Female,South,50210.48,9,2116.32,20031.86,2022-05-13,No,auto-generated record
CUST101742,43.0,Female,West,19311.85,3,1900.03,4138.14,2024-02-26,Yes,auto-generated record
CUST101743,36.0,Male,South,63693.81,12,2486.62,28815.73,2023-04-21,No,auto-generated record
CUST101744,30.0,Male,South,85528.19,16,2207.94,35267.49,2022-05-06,Yes,auto-generated record
CUST101745,58.0,Male,Central,90616.98,9,2668.26,20466.24,2022-11-02,No,auto-generated record
CUST101746,38.0,Male,East,53792.76,10,710.97,7046.06,2024-03-26,Yes,auto-generated record
