Customer_ID,Age,Gender,Region,Income,Total_Purchases,Avg_Order_Value,Total_Spend,Signup_Date,Churn,Membership_Tier,Preferred_Category,Newsletter_Subscribed,Support_Tickets,Satisfaction_Score,Country,Currency,Timezone
CUST101466,48.0,Female,South,55890.64,15,1444.85,20562.75,2022-04-22,No,Silver,Home & Living,True,2,8.0,India,INR,Asia/Kolkata
CUST101467,22.0,Female,West,48648.04,8,1348.65,7660.34,2024-03-13,Yes,Silver,Fashion,False,0,6.9,India,INR,Asia/Kolkata
CUST101468,22.0,Female,West,63488.54,12,1735.32,18781.95,2022-03-22,Yes,Bronze,Electronics,False,1,10.0,India,INR,Asia/Kolkata
CUST101469,46.0,Female,West,53327.62,9,1670.78,12596.97,2023-11-06,No,Gold,Electronics,True,1,6.6,India,INR,Asia/Kolkata
CUST101470,33.0,Male,North,58575.89,9,1349.97,10606.37,2022-06-25,No,Gold,Home & Living,False,2,7.3,India,INR,Asia/Kolkata
CUST101471,28.0,Male,West,60218.86,10,1582.57,14622.22,2023-05-31,Yes,Bronze,Beauty,False,0,8.3,India,INR,Asia/Kolkata
CUST101472,38.0,Female,Central,43386.55,9,2189.95,15324.56,2022-06-14,No,Silver,Electronics,False,3,6.2,India,INR,Asia/Kolkata
CUST101473,68.0,Female,North,48089.26,9,2166.04,16611.28,2022-09-21,Yes,Silver,Sports,True,2,5.3,India,INR,Asia/Kolkata
CUST101474,30.0,Female,Central,43209.03,6,681.66,4276.74,2023-02-26,Yes,Bronze,Sports,True,0,8.9,India,INR,Asia/Kolkata
CUST101475,34.0,Female,Central,28672.25,10,610.29,4344.97,2022-02-17,Yes,Platinum,Groceries,False,1,6.9,India,INR,Asia/Kolkata
CUST101476,52.0,Female,South,64405.79,11,2076.84,18319.34,2022-02-12,Yes,Bronze,Fashion,False,0,7.2,India,INR,Asia/Kolkata
CUST101477,31.0,Female,Central,67971.44,7,1444.55,8126.44,2024-02-20,Yes,Gold,Sports,True,0,7.9,India,INR,Asia/Kolkata
CUST101478,66.0,Male,Central,61423.61,7,1618.4,12400.2,2022-12-30,Yes,Bronze,Beauty,True,2,7.7,India,INR,Asia/Kolkata
CUST101479,22.0,Male,North,42452.95,8,2511.25,17561.11,2022-07-30,Yes,Bronze,Home & Living,False,0,7.1,India,INR,Asia/Kolkata
CUST101480,35.0,Female,West,36891.25,11,2113.64,17285.39,2023-05-12,Yes,Platinum,Home & Living,True,2,6.6,India,INR,Asia/Kolkata
CUST101481,49.0,Female,Central,73273.29,14,1536.81,17276.09,2022-01-18,Yes,Bronze,Electronics,True,2,5.0,India,INR,Asia/Kolkata
CUST101482,35.0,Female,Central,76493.51,8,1443.58,10351.14,2024-03-25,No,Bronze,Fashion,True,1,6.7,India,INR,Asia/Kolkata
CUST101483,32.0,Female,North,18403.81,8,2195.41,14439.94,2023-09-08,No,Bronze,Fashion,False,1,8.3,India,INR,Asia/Kolkata
CUST101484,21.0,Male,South,89685.37,13,1924.46,18607.98,2023-07-22,No,Platinum,Home & Living,False,2,10.0,India,INR,Asia/Kolkata
CUST101485,36.0,Male,East,85230.99,21,1659.96,33315.91,2022-12-28,No,Silver,Groceries,False,0,10.0,India,INR,Asia/Kolkata
CUST101486,48.0,Female,South,52187.92,9,1847.9,15157.63,2024-02-23,Yes,Silver,Groceries,False,0,7.6,India,INR,Asia/Kolkata
CUST101487,34.0,Male,South,57192.55,9,466.77,4439.05,2023-05-05,No,Bronze,Beauty,True,2,7.7,India,INR,Asia/Kolkata
CUST101488,26.0,Male,North,57719.0,9,100.0,921.83,2023-03-06,Yes,Bronze,Electronics,False,4,5.1,India,INR,Asia/Kolkata
CUST101489,54.0,Female,North,70238.62,11,1947.84,21939.97,2023-07-24,Yes,Gold,Groceries,True,4,5.2,India,INR,Asia/Kolkata
CUST101490,48.0,Male,South,55085.59,11,2439.29,21961.81,2022-10-28,No,Bronze,Electronics,True,2,10.0,India,INR,Asia/Kolkata
CUST101491,45.0,Female,South,67848.89,13,670.08,8038.22,2023-11-28,Yes,Gold,Fashion,True,1,5.1,India,INR,Asia/Kolkata
CUST101492,35.0,Male,East,68968.22,11,265.25,2995.87,2023-01-01,No,Silver,Groceries,True,1,8.5,India,INR,Asia/Kolkata
CUST101493,27.0,Female,Central,98496.26,16,1823.22,31208.88,2023-01-05,No,Bronze,Beauty,False,2,6.8,India,INR,Asia/Kolkata
CUST101494,51.0,Female,North,61229.7,15,1626.06,23645.29,2022-03-12,No,Bronze,Fashion,False,0,4.9,India,INR,Asia/Kolkata
CUST101495,38.0,Male,South,47157.24,8,1550.74,9832.19,2022-04-27,Yes,Silver,Home & Living,False,1,6.6,India,INR,Asia/Kolkata
CUST101496,33.0,Male,Central,74770.31,8,1659.97,10498.01,2022-08-12,Yes,Gold,Beauty,True,1,8.2,India,INR,Asia/Kolkata
CUST101497,35.0,Male,Central,57169.58,10,2070.54,17849.22,2022-12-21,Yes,Bronze,Home & Living,True,3,3.6,India,INR,Asia/Kolkata
CUST101498,42.0,Female,North,62452.28,16,1713.22,28869.93,2023-03-21,No,Gold,Beauty,False,0,9.8,India,INR,Asia/Kolkata
CUST101499,48.0,Female,West,63157.65,10,2405.33,17339.6,2023-05-16,No,Bronze,Sports,True,0,8.4,India,INR,Asia/Kolkata
CUST101500,37.0,Female,North,51920.22,12,2532.56,23469.71,2023-03-14,No,Gold,Home & Living,False,3,8.4,India,INR,Asia/Kolkata
CUST101501,33.0,Male,Central,49202.69,9,1845.39,17559.71,2022-04-19,Yes,Bronze,Fashion,True,0,7.0,India,INR,Asia/Kolkata
CUST101502,24.0,Male,South,45980.56,7,1649.91,10157.89,2023-10-25,Yes,Bronze,Electronics,True,4,5.3,India,INR,Asia/Kolkata
CUST101503,34.0,Male,East,43991.65,8,1507.52,9899.74,2022-10-28,Yes,Gold,Home & Living,True,4,5.5,India,INR,Asia/Kolkata
CUST101504,35.0,Female,East,49930.05,6,2354.96,11405.47,2023-12-04,Yes,Bronze,Electronics,True,2,8.3,India,INR,Asia/Kolkata
CUST101505,41.0,Female,East,91656.23,13,2027.78,21828.68,2023-01-20,No,Silver,Beauty,False,1,4.8,India,INR,Asia/Kolkata
CUST101506,37.0,Female,North,57093.06,16,2710.66,45149.26,2022-12-05,Yes,Platinum,Beauty,False,0,4.4,India,INR,Asia/Kolkata
CUST101507,31.0,Female,South,42649.03,9,1740.71,16973.71,2022-07-11,No,Silver,Beauty,False,1,4.8,India,INR,Asia/Kolkata
CUST101508,36.0,Female,South,40419.73,9,1531.38,12212.74,2023-12-08,No,Bronze,Groceries,False,2,4.5,India,INR,Asia/Kolkata
CUST101509,45.0,Male,East,81586.97,11,2490.4,22455.24,2024-02-18,No,Gold,Sports,True,2,7.8,India,INR,Asia/Kolkata
CUST101510,36.0,Female,South,47297.87,7,2016.68,11882.68,2023-05-04,Yes,Silver,Sports,False,3,7.4,India,INR,Asia/Kolkata
CUST101511,35.0,Male,East,60425.93,9,1064.16,8986.32,2022-05-24,No,Silver,Fashion,True,1,6.6,India,INR,Asia/Kolkata
CUST101512,34.0,Female,East,26985.45,9,2636.22,21415.24,2022-07-09,Yes,Bronze,Beauty,True,1,7.7,India,INR,Asia/Kolkata
CUST101513,33.0,Male,West,20535.93,11,1222.9,10753.77,2024-06-12,Yes,Platinum,Sports,True,1,7.7,India,INR,Asia/Kolkata
CUST101514,42.0,Male,Central,64040.89,15,1707.73,21788.67,2024-02-23,No,Gold,Beauty,True,2,10.0,India,INR,Asia/Kolkata
CUST101515,45.0,Male,East,31195.48,5,2660.54,12768.52,2023-08-01,Yes,Bronze,Home & Living,False,1,6.5,India,INR,Asia/Kolkata
CUST101516,34.0,Female,East,61034.71,15,933.9,10786.35,2023-10-08,Yes,Platinum,Groceries,True,1,8.3,India,INR,Asia/Kolkata
CUST101517,35.0,Female,East,72594.38,15,1402.68,17645.41,2024-02-06,No,Silver,Electronics,True,0,9.0,India,INR,Asia/Kolkata
CUST101518,42.0,Male,East,44916.81,14,1615.85,18056.61,2024-05-30,Yes,Gold,Beauty,True,0,8.3,India,INR,Asia/Kolkata
CUST101519,46.0,Female,South,51799.96,7,1380.23,9163.81,2022-10-22,No,Platinum,Beauty,True,2,1.5,India,INR,Asia/Kolkata
CUST101520,54.0,Female,South,55286.46,7,1719.69,9378.85,2024-04-16,Yes,Bronze,Groceries,True,0,7.0,India,INR,Asia/Kolkata
CUST101521,22.0,Female,East,41038.91,5,1470.39,5545.31,2022-10-12,Yes,Bronze,Groceries,True,2,10.0,India,INR,Asia/Kolkata
CUST101522,48.0,Male,South,54221.9,14,1980.72,26924.29,2024-01-27,No,Silver,Sports,False,1,8.9,India,INR,Asia/Kolkata
CUST101523,32.0,Female,West,48777.59,7,3403.72,21342.29,2022-02-11,Yes,Bronze,Fashion,False,3,6.0,India,INR,Asia/Kolkata
CUST101524,45.0,Female,Central,56330.41,10,1558.75,14101.43,2023-09-11,No,Bronze,Fashion,False,4,5.5,India,INR,Asia/Kolkata
CUST101525,48.0,Female,West,62041.63,10,1325.75,9854.32,2022-12-29,No,Bronze,Fashion,False,1,3.7,India,INR,Asia/Kolkata
CUST101526,59.0,Female,West,73344.19,11,1250.96,13033.49,2022-10-05,Yes,Silver,Fashion,True,0,4.7,India,INR,Asia/Kolkata
CUST101527,32.0,Male,North,64359.16,10,1158.95,8841.35,2022-10-06,Yes,Bronze,Fashion,False,3,5.3,India,INR,Asia/Kolkata
CUST101528,50.0,Male,North,58575.89,13,1747.21,21136.65,2023-10-05,No,Bronze,Home & Living,False,1,7.1,India,INR,Asia/Kolkata
CUST101529,18.0,Male,North,38592.9,8,2497.86,17219.66,2022-06-07,Yes,Silver,Groceries,True,3,9.9,India,INR,Asia/Kolkata
CUST101530,38.0,Male,East,66760.28,12,2341.52,23252.38,2022-07-09,Yes,Bronze,Home & Living,True,3,4.5,India,INR,Asia/Kolkata
CUST101531,18.0,Female,North,66005.69,8,2253.67,14750.88,2024-02-13,No,Bronze,Home & Living,True,3,4.2,India,INR,Asia/Kolkata
CUST101532,29.0,Female,North,57940.6,4,2395.22,9759.51,2022-06-07,Yes,Gold,Fashion,True,1,7.3,India,INR,Asia/Kolkata
CUST101533,24.0,Male,Central,47505.72,9,923.78,7619.94,2023-11-18,Yes,Silver,Groceries,True,0,8.2,India,INR,Asia/Kolkata
CUST101534,20.0,Female,South,89995.26,12,2655.02,26905.49,2022-08-03,Yes,Platinum,Home & Living,True,0,6.6,India,INR,Asia/Kolkata
CUST101535,37.0,Male,North,19085.91,3,1495.46,4896.97,2022-01-22,Yes,Silver,Home & Living,True,1,3.4,India,INR,Asia/Kolkata
CUST101536,24.0,Male,East,64782.6,13,547.25,6017.25,2023-12-24,No,Silver,Beauty,True,1,10.0,India,INR,Asia/Kolkata
CUST101537,24.0,Male,West,57932.42,11,2121.33,21121.14,2023-01-04,Yes,Bronze,Beauty,True,1,5.8,India,INR,Asia/Kolkata
CUST101538,28.0,Female,East,81269.17,10,1518.16,12591.74,2022-08-29,No,Silver,Home & Living,False,3,8.7,India,INR,Asia/Kolkata
CUST101539,31.0,Female,North,88126.68,12,2627.21,25602.81,2022-11-20,No,Platinum,Home & Living,False,1,10.0,India,INR,Asia/Kolkata
CUST101540,43.0,Male,East,70927.68,7,1237.7,6687.34,2023-05-10,No,Gold,Groceries,True,2,6.9,India,INR,Asia/Kolkata
CUST101541,32.0,Male,North,48701.79,9,2402.92,23153.75,2024-05-27,No,Bronze,Fashion,True,1,7.4,India,INR,Asia/Kolkata
CUST101542,26.0,Female,West,64608.75,10,2016.78,19865.43,2022-06-21,No,Silver,Home & Living,False,3,8.7,India,INR,Asia/Kolkata
CUST101543,18.0,Male,Central,32380.33,4,1184.93,4167.79,2023-05-17,Yes,Bronze,Fashion,True,2,6.6,India,INR,Asia/Kolkata
CUST101544,44.0,Female,North,61676.09,15,2170.79,30640.53,2023-07-23,No,Bronze,Beauty,False,1,8.7,India,INR,Asia/Kolkata
CUST101545,41.0,Female,East,46079.89,9,1430.53,13711.79,2024-02-27,Yes,Gold,Beauty,False,1,5.8,India,INR,Asia/Kolkata
CUST101546,45.0,Male,Central,69021.17,13,1540.44,20833.83,2024-06-05,Yes,Platinum,Fashion,False,1,8.2,India,INR,Asia/Kolkata
CUST101547,29.0,Female,West,25369.87,9,2479.81,21448.63,2022-04-09,No,Gold,Sports,False,1,6.6,India,INR,Asia/Kolkata
CUST101548,52.0,Male,North,58575.89,7,860.7,6205.48,2024-03-11,Yes,Gold,Home & Living,True,0,5.7,India,INR,Asia/Kolkata
CUST101549,44.0,Male,North,63636.18,8,2687.44,17356.23,2022-08-30,Yes,Silver,Home & Living,True,1,9.3,India,INR,Asia/Kolkata
CUST101550,64.0,Male,East,62321.21,12,1390.12,17125.85,2023-04-13,No,Silver,Groceries,True,0,4.5,India,INR,Asia/Kolkata
CUST101551,33.0,Female,North,51015.62,14,1710.55,23308.37,2022-01-22,No,Bronze,Groceries,True,1,8.8,India,INR,Asia/Kolkata
CUST101552,47.0,Female,Central,48152.18,6,3028.23,16692.19,2022-04-03,No,Silver,Electronics,True,0,6.4,India,INR,Asia/Kolkata
CUST101553,57.0,Male,East,59881.92,9,1649.67,14091.82,2024-01-13,No,Silver,Electronics,True,0,8.9,India,INR,Asia/Kolkata
CUST101554,35.0,Male,South,82777.55,17,433.3,6203.16,2022-01-29,No,Gold,Groceries,True,1,5.0,India,INR,Asia/Kolkata
CUST101555,37.0,Male,West,48000.69,7,1233.26,6486.66,2024-06-04,No,Silver,Sports,True,0,5.4,India,INR,Asia/Kolkata
CUST101556,32.0,Other,North,34369.52,7,2214.87,12039.04,2022-06-14,No,Silver,Beauty,False,4,5.1,India,INR,Asia/Kolkata
CUST101557,34.0,Male,East,39446.31,16,2028.03,27636.91,2022-05-24,No,Gold,Fashion,True,0,10.0,India,INR,Asia/Kolkata
CUST101558,47.0,Male,East,53602.58,4,2021.88,5800.27,2022-07-10,Yes,Gold,Sports,True,2,6.3,India,INR,Asia/Kolkata
CUST101559,38.0,Male,North,70987.45,10,2846.89,30116.43,2023-12-26,No,Gold,Fashion,False,1,7.1,India,INR,Asia/Kolkata
CUST101560,25.0,Female,West,49884.05,10,1122.42,11979.5,2024-05-10,Yes,Bronze,Groceries,False,5,2.8,India,INR,Asia/Kolkata
CUST101561,67.0,Female,West,80507.72,9,1790.8,16257.29,2023-07-19,Yes,Gold,Fashion,True,0,8.1,India,INR,Asia/Kolkata
CUST101562,29.0,Female,North,79565.36,9,2303.25,22313.64,2022-10-06,No,Silver,Beauty,True,3,8.9,India,INR,Asia/Kolkata
CUST101563,51.0,Female,South,47156.08,12,473.53,4720.52,2022-01-28,No,Platinum,Fashion,False,1,5.5,India,INR,Asia/Kolkata
CUST101564,38.0,Male,South,62306.77,8,1776.99,14755.2,2022-02-28,Yes,Bronze,Home & Living,True,2,5.8,India,INR,Asia/Kolkata
CUST101565,46.0,Female,Central,55687.33,7,2494.15,15172.32,2022-03-13,No,Silver,Electronics,True,2,7.5,India,INR,Asia/Kolkata
CUST101566,44.0,Female,West,76183.29,9,1636.72,16081.78,2022-05-29,Yes,Bronze,Sports,True,1,8.3,India,INR,Asia/Kolkata
CUST101567,47.0,Female,Central,75202.8,7,1361.0,9712.41,2023-09-02,Yes,Bronze,Electronics,True,0,8.0,India,INR,Asia/Kolkata
CUST101568,47.0,Male,West,67685.97,9,1421.05,11209.91,2022-08-09,Yes,Gold,Groceries,False,3,6.7,India,INR,Asia/Kolkata
CUST101569,58.0,Male,West,45095.45,12,1530.68,13052.67,2023-02-11,Yes,Platinum,Groceries,False,1,8.7,India,INR,Asia/Kolkata
CUST101570,30.0,Female,South,49961.41,15,1339.66,17983.94,2023-03-07,No,Bronze,Beauty,True,0,7.6,India,INR,Asia/Kolkata
CUST101571,22.0,Female,Central,51974.63,10,764.76,6097.98,2024-02-04,Yes,Bronze,Beauty,False,3,8.0,India,INR,Asia/Kolkata
CUST101572,18.0,Female,South,50888.06,16,1712.28,25970.03,2022-09-20,No,Bronze,Electronics,True,4,6.9,India,INR,Asia/Kolkata
CUST101573,18.0,Male,Central,41558.11,13,1570.95,19578.33,2022-10-05,No,Silver,Electronics,True,1,6.6,India,INR,Asia/Kolkata
CUST101574,44.0,Female,West,64384.36,10,1300.11,12643.71,2022-05-23,Yes,Bronze,Electronics,True,0,8.6,India,INR,Asia/Kolkata
CUST101575,18.0,Male,East,59775.29,8,1154.61,7671.18,2023-11-10,Yes,Bronze,Groceries,False,0,9.9,India,INR,Asia/Kolkata
CUST101576,19.0,Male,North,58030.22,4,3586.79,13926.34,2022-08-17,Yes,Bronze,Home & Living,False,2,6.2,India,INR,Asia/Kolkata
CUST101577,40.0,Female,East,45399.11,7,1398.46,9021.58,2022-01-04,No,Bronze,Sports,True,3,6.8,India,INR,Asia/Kolkata
CUST101578,34.0,Male,East,50265.47,6,2437.87,15218.76,2022-01-15,No,Bronze,Groceries,False,1,3.9,India,INR,Asia/Kolkata
CUST101579,39.0,Other,West,38462.25,6,1634.06,9946.3,2023-06-19,No,Bronze,Sports,True,1,6.1,India,INR,Asia/Kolkata
CUST101580,18.0,Female,North,39600.18,7,1911.15,13003.4,2022-06-12,Yes,Gold,Beauty,False,1,8.5,India,INR,Asia/Kolkata
CUST101581,22.0,Male,South,63923.31,8,1557.89,9191.15,2023-03-14,Yes,Gold,Fashion,True,2,8.4,India,INR,Asia/Kolkata
CUST101582,19.0,Female,East,48826.3,11,2448.38,29579.27,2024-05-09,No,Bronze,Sports,True,2,6.6,India,INR,Asia/Kolkata
CUST101583,37.0,Female,Central,54883.38,9,1053.78,10055.99,2023-03-28,Yes,Gold,Groceries,False,1,7.1,India,INR,Asia/Kolkata
CUST101584,37.0,Male,South,76269.29,11,1768.48,19287.71,2024-05-17,Yes,Gold,Sports,False,2,4.9,India,INR,Asia/Kolkata
CUST101585,42.0,Male,Central,58575.89,7,1611.75,10217.79,2024-05-29,Yes,Bronze,Fashion,True,1,6.9,India,INR,Asia/Kolkata
CUST101586,52.0,Female,Central,62525.74,13,988.59,13179.56,2023-11-15,Yes,Bronze,Beauty,True,3,9.4,India,INR,Asia/Kolkata
CUST101587,75.0,Female,North,43980.52,14,2145.87,24920.01,2023-09-06,No,Gold,Sports,False,0,9.2,India,INR,Asia/Kolkata
CUST101588,31.0,Female,West,71750.89,12,1267.19,15090.87,2022-01-07,Yes,Bronze,Home & Living,False,2,10.0,India,INR,Asia/Kolkata
CUST101589,46.0,Female,South,57456.87,9,1669.93,16216.31,2024-01-25,No,Silver,Fashion,False,1,9.5,India,INR,Asia/Kolkata
CUST101590,48.0,Female,North,74787.14,9,2350.35,21503.66,2023-12-01,No,Silver,Home & Living,False,1,6.6,India,INR,Asia/Kolkata
CUST101591,36.0,Female,South,70778.64,9,2239.71,15746.94,2024-01-29,Yes,Gold,Electronics,False,2,8.9,India,INR,Asia/Kolkata
CUST101592,26.0,Male,South,53814.9,13,2218.96,23472.94,2023-11-29,No,Bronze,Home & Living,False,2,6.4,India,INR,Asia/Kolkata
CUST101593,48.0,Other,North,70651.28,13,1827.52,19635.77,2022-10-29,No,Platinum,Sports,False,3,5.4,India,INR,Asia/Kolkata
CUST101594,48.0,Female,West,36244.05,11,1927.58,17001.22,2022-01-19,Yes,Bronze,Electronics,True,0,6.4,India,INR,Asia/Kolkata
CUST101595,38.0,Female,East,50735.09,6,1452.92,7212.78,2024-04-25,Yes,Silver,Sports,True,4,6.3,India,INR,Asia/Kolkata
CUST101596,29.0,Female,South,22641.78,10,2038.88,18878.2,2023-04-08,No,Platinum,Sports,True,4,10.0,India,INR,Asia/Kolkata
CUST101597,18.0,Female,Central,68974.51,10,1391.52,13373.73,2022-07-22,Yes,Gold,Home & Living,True,2,6.8,India,INR,Asia/Kolkata
CUST101598,25.0,Male,Central,64657.02,11,1979.93,22837.67,2024-05-15,Yes,Silver,Groceries,True,1,7.8,India,INR,Asia/Kolkata
CUST101599,52.0,Female,East,86858.54,12,1070.72,11518.95,2024-03-02,No,Gold,Electronics,True,1,7.5,India,INR,Asia/Kolkata
CUST101600,52.0,Male,South,85605.45,7,1282.96,8426.07,2022-08-22,Yes,Silver,Groceries,True,0,7.4,India,INR,Asia/Kolkata
CUST101601,25.0,Male,East,81286.62,14,1868.42,22187.39,2022-06-29,No,Bronze,Fashion,True,0,7.6,India,INR,Asia/Kolkata
CUST101602,40.0,Female,South,55599.59,7,1958.07,12126.02,2024-05-24,Yes,Gold,Sports,True,0,5.4,India,INR,Asia/Kolkata
CUST101603,53.0,Female,Central,37164.78,10,2711.91,23332.79,2023-04-17,No,Gold,Sports,False,4,7.1,India,INR,Asia/Kolkata
CUST101604,53.0,Male,South,55890.97,10,1067.63,11234.26,2022-01-06,No,Bronze,Electronics,True,5,8.0,India,INR,Asia/Kolkata
CUST101605,26.0,Male,North,90731.08,11,1695.27,13175.21,2023-11-24,No,Bronze,Fashion,True,0,4.2,India,INR,Asia/Kolkata
CUST101606,35.0,Female,North,67002.22,6,2123.08,9219.85,2022-07-28,Yes,Gold,Home & Living,False,3,6.9,India,INR,Asia/Kolkata
CUST101607,37.0,Male,North,78320.99,14,2853.33,40593.98,2022-05-20,Yes,Platinum,Electronics,False,0,9.0,India,INR,Asia/Kolkata
CUST101608,24.0,Male,North,67501.99,12,1212.74,11048.96,2022-06-05,Yes,Silver,Home & Living,True,2,6.3,India,INR,Asia/Kolkata
CUST101609,58.0,Female,Central,74520.52,9,2556.49,19553.31,2023-06-17,No,Gold,Electronics,False,0,7.9,India,INR,Asia/Kolkata
CUST101610,18.0,Male,West,46820.03,15,2354.89,29754.06,2023-09-07,No,Bronze,Sports,True,1,4.5,India,INR,Asia/Kolkata
CUST101611,42.0,Female,East,40173.17,13,2558.07,25409.32,2023-12-26,Yes,Gold,Beauty,True,2,4.0,India,INR,Asia/Kolkata
CUST101612,50.0,Female,Central,77338.31,7,2782.9,20986.07,2022-12-23,Yes,Gold,Groceries,False,1,9.3,India,INR,Asia/Kolkata
CUST101613,43.0,Male,East,44153.96,14,1756.79,20284.33,2022-09-06,Yes,Platinum,Electronics,False,5,6.4,India,INR,Asia/Kolkata
CUST101614,46.0,Male,West,89387.41,12,1177.02,14628.74,2023-12-26,No,Bronze,Fashion,True,1,8.0,India,INR,Asia/Kolkata
CUST101615,18.0,Male,North,62072.42,9,2165.61,16007.43,2022-12-17,Yes,Bronze,Fashion,True,0,7.4,India,INR,Asia/Kolkata
CUST101616,38.0,Male,South,70058.72,14,1651.53,16713.01,2022-08-04,No,Gold,Sports,False,2,6.7,India,INR,Asia/Kolkata
CUST101617,41.0,Other,East,59726.02,9,1420.25,9938.54,2023-10-01,No,Silver,Groceries,False,1,8.1,India,INR,Asia/Kolkata
CUST101618,41.0,Female,Central,29823.52,9,100.0,647.35,2022-11-09,Yes,Gold,Fashion,False,2,7.0,India,INR,Asia/Kolkata
CUST101619,22.0,Male,South,38371.85,8,2010.99,13497.22,2022-07-19,No,Gold,Sports,True,2,8.0,India,INR,Asia/Kolkata
CUST101620,35.0,Female,East,74006.31,11,3385.88,37697.39,2022-04-25,No,Gold,Sports,False,0,5.8,India,INR,Asia/Kolkata
CUST101621,28.0,Male,South,33630.05,11,1136.12,12472.81,2024-06-11,No,Platinum,Home & Living,False,1,7.5,India,INR,Asia/Kolkata
CUST101622,54.0,Male,South,42302.69,6,2497.75,12336.01,2022-12-12,Yes,Silver,Sports,False,0,9.1,India,INR,Asia/Kolkata
CUST101623,30.0,Female,East,81897.67,10,3058.73,28621.96,2023-09-08,No,Bronze,Home & Living,True,1,8.6,India,INR,Asia/Kolkata
CUST101624,36.0,Male,Central,21489.28,7,1724.78,9807.24,2024-02-24,Yes,Platinum,Home & Living,True,2,7.6,India,INR,Asia/Kolkata
CUST101625,36.0,Male,Central,56347.05,8,3352.94,23119.98,2022-05-30,No,Bronze,Home & Living,True,1,5.2,India,INR,Asia/Kolkata
CUST101626,35.0,Male,East,63783.68,8,1344.21,10491.24,2023-03-08,Yes,Platinum,Beauty,True,0,9.4,India,INR,Asia/Kolkata
CUST101627,58.0,Female,North,98577.94,11,1988.66,19716.07,2022-11-28,Yes,Silver,Electronics,False,3,8.5,India,INR,Asia/Kolkata
CUST101628,55.0,Female,South,82033.13,10,1421.96,11736.23,2022-05-09,Yes,Bronze,Electronics,True,3,6.5,India,INR,Asia/Kolkata
CUST101629,42.0,Female,West,67360.45,14,1993.32,23130.46,2022-11-26,Yes,Bronze,Fashion,True,2,6.1,India,INR,Asia/Kolkata
CUST101630,34.0,Male,Central,26757.68,12,2232.35,29198.08,2022-09-08,No,Silver,Fashion,False,0,9.5,India,INR,Asia/Kolkata
CUST101631,33.0,Male,North,52240.01,8,2882.47,16175.31,2024-06-04,Yes,Platinum,Home & Living,False,0,5.0,India,INR,Asia/Kolkata
CUST101632,18.0,Female,Central,22633.39,10,1699.42,18051.97,2023-10-17,Yes,Silver,Groceries,True,1,9.7,India,INR,Asia/Kolkata
CUST101633,39.0,Female,Central,63425.95,15,2293.29,26746.58,2024-01-11,Yes,Gold,Beauty,True,0,7.6,India,INR,Asia/Kolkata
CUST101634,42.0,Male,North,35462.11,11,1313.14,13232.27,2022-05-26,No,Gold,Electronics,True,1,4.8,India,INR,Asia/Kolkata
CUST101635,36.0,Male,Central,75170.45,11,2179.96,25854.62,2022-10-22,No,Platinum,Fashion,True,1,6.0,India,INR,Asia/Kolkata
CUST101636,27.0,Male,East,66204.27,18,2202.62,38082.05,2023-08-10,No,Bronze,Fashion,True,3,7.3,India,INR,Asia/Kolkata
CUST101637,52.0,Female,Central,53179.2,13,1702.82,17779.63,2022-02-07,No,Bronze,Beauty,True,1,8.3,India,INR,Asia/Kolkata
CUST101638,47.0,Male,West,68428.96,11,548.91,6432.63,2022-05-30,No,Gold,Beauty,False,2,8.0,India,INR,Asia/Kolkata
CUST101639,40.0,Male,West,62826.03,11,2456.64,24595.38,2023-09-12,Yes,Bronze,Sports,True,3,10.0,India,INR,Asia/Kolkata
CUST101640,57.0,Male,Central,66059.39,15,1884.49,25957.71,2023-02-18,Yes,Bronze,Sports,False,2,8.4,India,INR,Asia/Kolkata
CUST101641,38.0,Male,West,59534.02,14,2117.54,27629.46,2022-12-27,No,Gold,Sports,True,1,8.7,India,INR,Asia/Kolkata
CUST101642,60.0,Female,South,77865.0,9,1082.42,7009.91,2024-06-06,No,Gold,Electronics,False,0,6.1,India,INR,Asia/Kolkata
CUST101643,36.0,Male,South,59108.0,6,1041.69,6062.12,2024-01-13,Yes,Bronze,Fashion,False,4,7.7,India,INR,Asia/Kolkata
CUST101644,40.0,Female,Central,52561.26,11,1284.14,10777.33,2022-03-10,Yes,Platinum,Fashion,True,0,9.2,India,INR,Asia/Kolkata
CUST101645,38.0,Female,South,62904.45,8,1644.81,10721.84,2022-05-06,Yes,Platinum,Beauty,True,2,5.6,India,INR,Asia/Kolkata
CUST101646,49.0,Female,South,49613.97,6,1851.84,10963.42,2022-08-21,Yes,Platinum,Fashion,False,1,6.8,India,INR,Asia/Kolkata
CUST101647,32.0,Female,North,78011.24,14,1411.54,17139.7,2023-05-28,No,Silver,Sports,True,1,9.1,India,INR,Asia/Kolkata
CUST101648,43.0,Female,South,74315.21,10,1556.42,15879.22,2022-05-29,No,Gold,Beauty,False,3,3.8,India,INR,Asia/Kolkata
CUST101649,40.0,Female,East,23342.81,12,2118.04,26754.79,2022-06-05,No,Platinum,Electronics,True,1,6.7,India,INR,Asia/Kolkata
CUST101650,29.0,Male,North,50737.1,13,867.21,9704.78,2023-04-19,No,Silver,Sports,True,4,2.2,India,INR,Asia/Kolkata
